PlaceId,Autor,Nota_Avaliacao,Comentario,Quando,Timestamp,FotoPerfil,Regiao
ChIJI9jGHahQzpQRZ1D5TZICZpw,Olivia Safra,5,"At the Outback Steakhouse, I arrived last minute with a big group, and the food was perfect. The manager was amazing, and the staff Monica and especially Mila, was super professional. When the mixed margaritas weren't good, they promptly replaced them without charging. Later, after our friends left, we went to the bar and ordered more drinks and food with Mila. She so delighted to serve us she made suggestions, spoke to English ti my husband and best of all she smiled the whole time. As a Brazilian living in Australia, I was proud to showcase to my family what Brazil offers, impressing them with the exceptional customer experience from the door to the end. Outback truly excelled in representing both countries. I can to come back. THANK YOU for making our day so special ♥️",a year ago,2023-11-02 10:44:40+00:00,https://lh3.googleusercontent.com/a/ACg8ocLuZVWzin2h-Re5VMH-GuRPyw8sl87Ao6utwdMYpZdTy_L6Lfs=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Bee Camargo,5,"Mais burguinho is great. It has wonderful ambiance with very nice servers  and a wonderful variety. Their all-you-can-eat service is fairly priced for the amount of food you get, I went with my mother and we both left feeling as if our stomachs were going to burst.  I particularly enjoyed their onion rings and and special fries with 4 cheese sauce. My mother really liked their hamburguer with caramelized mushrooms. We also ordered the drinks refills wich had plenty of options and a petit gateau (lava cake) milk shake that was to die for. The only downside was the small waiting line to be served but they had a great system and we didn't have to wait long to be seated, just get there early and you should be fine. I also do wish their buns were toasted but I guess because they make so many tiny burguers it would be impractical to have warm buns, but that's just my nitpicking. Overall, highly recommend, great place for families.",3 years ago,2021-11-26 02:46:21+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWI8c-wD_mAkj2VN9zY5EQKCsx_ZSxavZo8NxMZ8WEtviPDTBY=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Josh Dailey,5,I’ve been craving a milkshake the past two weeks on vacation and this was one of the best I’ve ever had! At 35 real it was a little pricey (more than my all you can eat buffet or a 12 pack of local beer) but totally worth it. I will definitely get another before I leave.,2 years ago,2022-10-21 07:17:49+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUrGaZPGsJzy53I3AR26ZyryX5E2OUPjSFUcPlqzeCJrMS75IQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Matthew Canessa,5,"Loved those burgers! And loved the attention by Vivíana, Tom and Indaia. Definitely going back again. Muito obrigado",2 years ago,2023-03-11 19:52:09+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXlpx1WD0pGnu6X6PZJhc50wK56t_7xeie1Eb17TsZm0kg4Fp0DXQ=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,UzO Rex,5,First of i Love the customer service i gave them ⭐⭐⭐⭐⭐. And the environment is secure and safe at lease you do have a car Park which is excellent. I would recommend just one thing to the chef the pepper was good but a bit sweet also i would love if the chef of the cook can  prepare a hot pepper for those that love spicy. ✌✌⭐⭐⭐⭐⭐,5 years ago,2019-10-20 18:18:44+00:00,https://lh3.googleusercontent.com/a-/ALV-UjX-Cozmp2GQ4UeKHFocphMYD_ISrw8rKDHD6QuWgySGpPj9AGoCwQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Bailey Josoff,3,We ordered food and they missed our order 3 times. They also didn't bring us drinks when we asked for them. Good food but terrible service.,6 months ago,2025-01-29 01:40:37+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXQe_f4ZxxA8VpkahiYMl9SIR5yFuGhTJ9UStyfXdJV7p_kwFMC=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJrxmwI6tQzpQRCi6c1gB2Sww,Gregory Foulger,1,"Probably one of the most miserable hotels i’ve ever stayed in. Over priced, old, incompetent staff who have no idea what they are doing and thoroughly basic accommodation. Location is ok, although directly under the flight path, but there are numerous better options. Avoid if at all possible.",5 months ago,2025-03-12 11:10:40+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW0gr3C1Qk9wbX0b0EmLY1P6NtmHzaPmKO3hHm63UOutLWh5bFV=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJrxmwI6tQzpQRCi6c1gB2Sww,SantosLeandroDP SantosLeandro00,1,"Check in is a joke. keys doesn’t work on the elevators and doors. Fail all the time.

Gym is as poor, old and dirty as it gets… nothing works properly.

The room is old, bed is uncomfortable and the only one pillow is very bad too.

Ill never come back to this place",8 months ago,2024-12-14 22:45:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWpTTGNElYy3xWfA4HV-3Jx2vn7pWsOUdPlZxCOEx37D6MGcgT0=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJrxmwI6tQzpQRCi6c1gB2Sww,Piter Gargarella,1,"We arrived the hotel with 2 kids and 4 big luggages, there was a man at the entrance but didn’t help to carry the bag maybe his role is only to open the door. To be honest, with the price we paid we didn’t receive any service we deserved, the 2-star hotel is even better….the room looks much different from the photo we saw in the website. The toilet is dirty and no toilet seat, unacceptable 🫢",a year ago,2024-07-19 02:58:11+00:00,https://lh3.googleusercontent.com/a/ACg8ocLxVx3JfVniMbDxTni3zRM0gzMKM97cEqsIPEMiNOPB93rKuA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJrxmwI6tQzpQRCi6c1gB2Sww,Stephen Lee,4,"My partner and I stayed at this hotel in July and enjoyed the experience. The breakfast was exceptional. So when we needed to visit Sao Paulo in October for family reasons we were accompanied by her two teenage sons and booked two rooms at a higher price.
The rooms are as before well presented and well equipped. The breakfast was terrible. It was badly presented with no staff and no additional cutlery. The cooked part was cold. The coffee was not refelled frequently enough. We were very disappointed and can only hope the last night and breakfast improves greatly.",a year ago,2023-10-14 13:47:07+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUVfIp4g2le_i84CO0pTAFLUOADpBhV9Psq2n5YTTiJWuP-dp8=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJrxmwI6tQzpQRCi6c1gB2Sww,Hugo Costa,4,"I choose it based on price and distance from the event I was participating at WTC Events Center. The hotel is good, well maintained and follows Quality's known standard. Breakfast is also good, with nothing to complain. The bed was well done, no bad smells, the shower worked correctly (some hotels don't do proper maintenance and you can't have either cold or hot water). Air conditioning also worked correctly. Late in the night we ordered a sandwich and it was delivered in good time. Recommendation is to not rent it by phone directly with the hotel, the price will be bigger than using hotel search engines from the internet.",8 years ago,2017-01-09 13:35:26+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXo3l53NR85xyQH7Dr1RM04LqOOw3i8lISpPQnCzbvckpAz7k1jDg=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJEQbgFVlXzpQRpsb-pQwiM7c,Smeg Head,4,"Had a couple of drinks. Didn't try the food, though what I ""ate"" in the room was certainly tasty. :D

The guys that greet you can speak English. It's a typical restaurant like setup. There's a stage, but no shows apart from Thursdays according to the guy that was showing me around.

The girls don't approach you until you request them. Some of the girls can speak English. I ordered a drink and absorbed the scenery for a while before a young petite skinny beauty with  shapely back cushions caught my attention. I looked around for another few minutes before asking her to come over. We chatted for a while. She said she was 23. When our drinks finished, she asked if we'd rather go to a room. Sounded like a good idea. At R$1800 for the hour, she was definitely on the more expensive side. But definitely worth it. The time she claimed she spends in the gym, definitely showed in the performance. There's a mirror on the wall. Watching her on top there was a sight indeed. Of course we did switch so I had to do some work, though I can't claim to have her level of fitness. :D

Two sessions before she headed back to the bar, and I called it a day.",a year ago,2024-04-27 15:18:10+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVyEhICJ-RO6G5rE1j-JYcjlAfjtx85WMnjtDJQ112ZhcEDqo8=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJEQbgFVlXzpQRpsb-pQwiM7c,5crambler,5,"It's a while ago when I was there, but it was unforgettable!
Very nice ambiente and even nicer ladies. You don't need to take them home, but they will definitely give an uplift to your ego.
And yes: food and drinks are also top class!",2 years ago,2022-09-25 00:19:07+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVf4MZI93Cs2DyarbU-YkuvjbYltT4UtjglVhwERWuJocye-hu0=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJEQbgFVlXzpQRpsb-pQwiM7c,Nicolas De,2,"My personal experience was not very good. Heard a lot of good feedback from locals. Seems like when you’re a foreigner this might not apply. In general beautiful girls, the one I chose to sit with nevertheless was smiling fake the whole time and didnt care if there was a vibe or anything- after 5mins trying to push it “when do we relocate the party home come on”. This could be any cheap place worldwide. As she noticed this will not happen that soon (as it was early) she ordered one drink (w/o alcohol) by the other and also a mea on the table’s bill. After some time I proposed to leave the place and she mentioned an exorbitant price (2-3x what locals told me) and said “in the US it is the same, why should it be cheaper here”. Definitely not a very nice behaviour and expected more of such an exquisite place. Beautiful escorts but being educated is definitely not an entrance requirement for the girls. Nevertheless, nice location and good drinks. Be aware when you are from abroad.",2 years ago,2022-09-23 03:53:00+00:00,https://lh3.googleusercontent.com/a/ACg8ocK80qTe8wW6Z95p4zsIBQoxAPf_tvIciwUDJEmz_D7zTQxR-w=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJEQbgFVlXzpQRpsb-pQwiM7c,Mauricío _,2,"Overpriced and not worth it. Although the filet mignon was very nice & the service was cool, I don't recommend this place. Better places exist that are more convenient. Women are nice too, but you can find the same women on Rua Augusta.",2 years ago,2022-12-16 05:59:17+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWf9jYSM9spDH3rZ2i92uAokSKwJbB6uwGs87DTAGbbUwDJqMyG=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJEQbgFVlXzpQRpsb-pQwiM7c,Spartacus X,5,Excellent place for a man’s night out to watch football and relax.   Beautiful ladies as servers all over.   Nice place with good food,a year ago,2024-01-19 01:11:58+00:00,https://lh3.googleusercontent.com/a/ACg8ocIGoADznk2ZMU9AVlxEYnODgD_gzPQlh2oK5wF1zXjPV1qEYQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYUTa0AVazpQR_ItkV5CEYKw,Debbie S.,5,"Wonderful restaurant! Beautiful atmosphere,  awesome food, very fresh and with great variety.  We went during lunch time and enjoyed the buffet they offered. Great environment, beautiful establishment.  Everything very clean and waiters very polite.",2 years ago,2023-01-24 17:17:39+00:00,https://lh3.googleusercontent.com/a/ACg8ocIsW3RGoxbalnok22EYU_9c3Cj9DJaYV687HRzPx7kv96zp8Q=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYUTa0AVazpQR_ItkV5CEYKw,Chris Skaliks,5,"Great food.
Very good for a quick lunch.
Not very expensive.
Lots of food options.
The salad buffet is not very rich but it is good.
Service is very good.",2 years ago,2023-01-20 17:23:13+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUakVgg9sITKCqWEoMB1F3Tw94BRN7Pa_cwk0oG00a0gPZLp_-D=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJYUTa0AVazpQR_ItkV5CEYKw,Willian Pires de Souza,4,"Being honest, The Feijoada was better, said that, they serve one of the best combination of São Paulo, you can enjoy everything, crew are amazing and highly trained,",4 months ago,2025-03-23 00:15:29+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVp0nMY3TIBbGnlPdl5pQYt1RHoxhohhU_Pqd41g02K1aSD35w=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJYUTa0AVazpQR_ItkV5CEYKw,Philip,5,Staff here was friendly and attentive. Food was very good. Fresh and healthy options.,a month ago,2025-07-12 03:36:42+00:00,https://lh3.googleusercontent.com/a-/ALV-UjX0vAg4_QzXqGdSQ4-m7hdRIpIctgzkW1rdQq9QqT65JUzZnr0a=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJYUTa0AVazpQR_ItkV5CEYKw,Marlon Barbanti,5,Great Feijoada buffet. All ingredients separate so you can build it your way. Fair price.,6 years ago,2019-03-09 19:36:54+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUiHcCEks7PHdsJ33jtuDJ4xfUhJrL57R6TVN72Z2UJimdj2ey0nQ=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Vanessa Andrade,3,"Good pasta, but unfortunately the cheese wasn’t that good.",2 years ago,2023-06-04 21:55:25+00:00,https://lh3.googleusercontent.com/a/ACg8ocLuXwtDGcEDalhRuYlUh18ghGogjU8rakvvsAZx4xtn0Qn8BQ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Brendan Dennis,1,"Sergio Arno is a famous Brazilian chef but if he ever ate the food in this restaurant he would have his name taken off the sign out the front immediately!

There is nothing authentic or positive about the food here. It's cheap pretend Italian cooked by people that wouldn't know the difference between spaghetti & ravioli.",9 years ago,2016-05-05 04:19:08+00:00,https://lh3.googleusercontent.com/a/ACg8ocKHghoOyDtu0NPaTJDMYwZz0gKw75VllekHMgj9Iejj5tenhQ=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Robson Souza,5,"Always a great option in town! Food is good, prices are fair, service is fast and kind.",a year ago,2023-11-10 19:00:35+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWfJttwb4jTZRCS5psb3xxtEBsndiXA-6TVV3J7lfXgaeMMe5Ej=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Winston Chun,1,"Food is ok, slow service, wrong bill and missed some dishes from our table. For this price u can have so much more.",5 years ago,2020-02-04 22:12:53+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVkC28mjjJk5k-V3dSwpKmg6iRyC70TlkYGTkuNwNHsEfmrmx2Y-w=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJ7yDPEwZazpQR6XcE0z1JrOk,Mykola Kurenkov,3,Food is ok. No green terminal available. Need to pay by cash.,a year ago,2023-11-03 15:57:31+00:00,https://lh3.googleusercontent.com/a/ACg8ocJrQMMcxCV8iTpnYJ8IgZByCUtqb3EV0AThCegiUuL5UbmHag=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJYwp9cBtazpQRu26Yrl02A90,Rene T,5,"Fastest food service, hand crafted and highest quality.",2 months ago,2025-06-14 23:14:34+00:00,https://lh3.googleusercontent.com/a/ACg8ocITfhPoyIJM4rtkMpulX-hk3asbSjuC4tMT7LREF5ZK6X7IHA=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYwp9cBtazpQRu26Yrl02A90,Dana Co,3,I am only giving this place 3 stars because I didn't like the sauces they use in the burger and not great value for the money. Service was good though. PS : I had the picanhia burger and it also came with too much caramelized onions. The fries are not included in the price of the burger and must be purchased separately. The atmosphere was nice though.,2 years ago,2022-09-12 18:36:24+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXQuu5XDRQnoKUZGU4i9kS-RR4N9K269dib6QlGeGRHif9QyXDZ=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYwp9cBtazpQRu26Yrl02A90,Fernanda - Livros by F,3,"Nice burgers, not at all exceptional, but good nonetheless. Chips are also good and the food's serving size is great. A good option for a fair priced fair taste burger. As it's not to far from me it's my go to when I'm craving a burger. Wouldn't be my first recommendation but i would still recommend it just fine.",7 years ago,2017-08-24 21:55:58+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUU-WJjIqkKLELym40rQbNOcDpOEZHbvsU-URjSbGcrwKP6xmYH=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYwp9cBtazpQRu26Yrl02A90,Lucio Chagas,5,"Just about the best quality burger servings you're going to find in miles. Make sure you save some room because you're going to want to get more. The food simply tastes fantastic and will make you feel like coming back quite easily. It stays open until late hours, which is always a plus. In short, come here and enjoy yourself, that's about it.",6 years ago,2019-01-07 23:23:28+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXLnbm87DqtN-txQudVXJRjRUQhYvwPoxU8UlFAnuqXVwEUz6Ad=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJYwp9cBtazpQRu26Yrl02A90,Marcos Ruediger,2,"Why is it sooo difficult to assemble a vegetarian burger? You just need to replace the beef or chicken by soy or equivalent. Keep the same bread, cheese, lettuce, tomato and it' done!
French fries: large amount, low quality (rubbery, oily).
When asked the waiters can advise about the size of the meals to avoid waste. Not too hard to do.
The dark draft beer was really good, reason why I'm granting the 2nd star to the evaluation. But there are better places to have such a drink.
Cost? R$ 60-70 per person.",5 years ago,2019-08-24 18:47:07+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVX-RJ0Pogadanievt7ZV2Tt4morEyXetTX8GGMc-B7Tn_iOCJaRw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJpxoM16pQzpQRTKYeucd9Yjk,Noah Jones,5,"Wonderful bar and restaurant with a lovely atmosphere and delicious food and drinks.  I stopped in by myself and was given a seat at the bar.  Despite not speaking Portuguese, the bartender was friendly and helpful.  I ordered several appetizers and sampled all three of their chopp beers.  The dark chopp was my favorite, but all three were great.

You can't go wrong with a visit here!",a year ago,2024-02-25 13:20:39+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUcsg2ZsNGE2WrtcEKu_oP71ceTqQByKeHDxGoOn7zTgaA3mICT=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJpxoM16pQzpQRTKYeucd9Yjk,Monica Rivera,5,Awesome caipirinhas and snacks. The little “croquetas” with chicken were super tasty and the pork “torreznos” were delicious. Great service. Casual but cozy venue.,2 years ago,2023-04-26 22:22:47+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUhEJARDXB-sBAE3fjRorbD9zDtXupQodurNxr1l4xpiiXFKlO2=s128-c0x00000000-cc-rp-mo-ba7,Itaú CEIC (Jabaquara)
ChIJpxoM16pQzpQRTKYeucd9Yjk,Simon E,5,Sit and drink beers and eat the snacks. Great way to spend an afternoon. They will just bring you the standard beer and keep bringing until you’re done,2 years ago,2023-03-13 02:23:01+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXZhh1lgILdc1t2uQbzHCLXBLqnt-3c9HKqb4X_oDe516H2qKdk=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJpxoM16pQzpQRTKYeucd9Yjk,Rafael de Carvalho,5,"The place to try Brazilian chop! Extremely refreshing! If you are not into beer, try some caipirinha …  they also have amazing starters ..

And..if you want another experience, go to Câmara Fria, which is their hidden bar.",a year ago,2023-12-23 23:16:09+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVmdDtUiXpSFY2xVMqKEgj1FEHoOqCPnaF45XR4C_sKsuJnUAkV=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJpxoM16pQzpQRTKYeucd9Yjk,Paul Rogers,2,"Bar was nice, clean and had a nice atmosphere, the waiter who seated me was friendly, that’s the end of the good. They really strongly push you to order more. Three times they came to my table with another beer I didn’t ask for, and I had to tell them no. On the fourth time they put it on my table and I had to tell them no again! I wasn’t the only one they were doing this to, and this was in the space of around 10 minutes. I planned to stay for a few beers but left after one due to their pushiness. Regarding the beer, my glass was about 60% foam 40% beer, but it seemed that everyone else had the same and enjoyed it, so this was probably just my personal preference of less foam. 320ml beer for 8.80 BRL.",7 years ago,2018-03-27 00:22:06+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVelzRySKWm2yhFy7JJDA7VnxCLCRdr9qWsal_S82_hm9OZnKfg=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
