PlaceId,Nome,Endereco,Telefone,Website,Avaliacao,TotalAvaliacoes,FaixaPreco,Tipos,Latitude,Longitude,Horario_Semana,AbertoAgora,StatusNegocio,Regiao
ChIJERc2NbxazpQRgfRGl9R5eBE,Mac'Dantas / Bom Brás,"Av. Santa Catarina, 2277 - Vila Santa Catarina, São Paulo - SP, 04378-400, Brazil",+55 11 2387-9842,,4.1,686.0,2.0,"establishment, food, point_of_interest, restaurant",-23.653762,-46.6571458,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 7:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJhwepW31bzpQRLIXJunBsHGc,Seu Coxinha Catarina,"Av. Santa Catarina, 2004 - Vila Santa Catarina, São Paulo - SP, 04378-100, Brazil",+55 11 2924-5344,,4.7,86.0,1.0,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6519536,-46.6593033,Monday: 10:00 AM – 7:00 PM; Tuesday: 10:00 AM – 7:00 PM; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ33INQphazpQRACzsH1fFfzc,Bellaz Pizzas,"Av. João Barreto de Menezes, 1031 - Vila Santa Catarina, São Paulo - SP, 04370-006, Brazil",+55 11 5563-1293,https://instagram.com/bellazpizza?igshid=YmMyMTA2M2Y=,5.0,3.0,,"establishment, food, point_of_interest, restaurant",-23.6519831,-46.6624545,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJhZFvI35bzpQRQ5tRHRMXUu4,Caramelina Doces e Salgados,"R. Alto do Bonfim, 46 - Conj. Res. Jardim Canaa, São Paulo - SP, 04382-070, Brazil",+55 11 96463-2416,,,,,"establishment, food, point_of_interest, restaurant",-23.6517299,-46.6598222,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 3:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJZ7UVlZdazpQRO7vFNTd-MJ4,RESTAURANTE APPETITO,"R. Alto do Bonfim, 46 - Loja 29 - Conj. Res. Jardim Canaa, São Paulo - SP, 04382-070, Brazil",+55 11 5564-7270,,4.3,48.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6517299,-46.6598222,Monday: 11:30 AM – 4:00 PM; Tuesday: 11:30 AM – 4:00 PM; Wednesday: 11:30 AM – 4:00 PM; Thursday: 11:30 AM – 4:00 PM; Friday: 11:30 AM – 4:00 PM; Saturday: 11:30 AM – 4:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJFzJQnb1azpQR0LwBwViTvrI,McDonald's,"Av. Santa Catarina, 2.165 - Vila Santa Catarina, São Paulo - SP, 04378-400, Brazil",+55 800 888 1955,https://www.mcdonalds.com.br/?utm_source=[gmb]&utm_medium=[website][CAT]&utm_campaign=[youmap][digital],3.8,6022.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6523915,-46.6582123,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJmZGZLnxbzpQR9_lsfHuAuhY,F.A Lanches,"R. Contos Gauchescos, 523 - Vila Santa Catarina, São Paulo - SP, 04369-000, Brazil",+55 11 98643-5741,,,,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6536649,-46.6646204,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJZcOw-btazpQRXeGja6ob1KY,Bar e Lanches Anfer,"R. Charles Darwin, 664 - Vila Santa Catarina, São Paulo - SP, 04379-060, Brazil",,,4.1,16.0,,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",-23.656388,-46.6564677,"Monday: 9:30 AM – 6:00 PM, 7:00 – 9:00 PM; Tuesday: 9:30 AM – 9:00 PM; Wednesday: 9:30 AM – 9:00 PM; Thursday: 9:30 AM – 9:00 PM; Friday: 9:30 AM – 9:00 PM; Saturday: 9:30 AM – 9:00 PM; Sunday: Closed",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJxclfiaRazpQRuGmBQa2bSP4,Du Pasteis,"Rua Comendador Rafael Rodrigues, 296 - Jardim Jabaquara, São Paulo - SP, 04383-010, Brazil",+55 11 98065-0171,,4.1,27.0,1.0,"establishment, food, point_of_interest, restaurant",-23.6590865,-46.6630855,Monday: 6:00 AM – 7:30 PM; Tuesday: 6:00 AM – 7:30 PM; Wednesday: 6:00 AM – 7:30 PM; Thursday: 6:00 AM – 7:30 PM; Friday: 6:00 AM – 7:30 PM; Saturday: 6:00 AM – 3:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJHeCiir1azpQRYBritAzPCng,Sabores e Delícias,"Av. Santa Catarina, 2042 - Vila Santa Catarina, São Paulo - SP, 04378-100, Brazil",,,,,,"cafe, establishment, food, point_of_interest, restaurant",-23.6520479,-46.6581722,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJKXTP4ktbzpQRPLdM85XamKw,Space Burguer (Hamburgueria Artesanal),"Av. João Barreto de Menezes, 718 - Vila Santa Catarina, São Paulo - SP, 04370-000, Brazil",+55 11 99187-4141,https://app.cardapioweb.com/spaceburguer,4.8,264.0,,"establishment, food, point_of_interest, restaurant",-23.6494993,-46.6608888,Monday: Closed; Tuesday: 5:30 – 11:30 PM; Wednesday: 5:30 – 11:30 PM; Thursday: 5:30 – 11:30 PM; Friday: 5:30 – 11:30 PM; Saturday: 5:30 – 11:30 PM; Sunday: 5:30 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJw19ZYpdazpQRpVzwBNm_Wz4,Restaurante Do Toninho,"Av. João Barreto de Menezes, 716 - Vila Santa Catarina, São Paulo - SP, 04370-006, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6494674,-46.6608155,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJtVCt2ZlazpQRi6fWM1kT8qM,Cia do Pastel,"Av. Santa Catarina, 1709 - Jabaquara, São Paulo - SP, 04378-300, Brazil",+55 11 99528-4641,,4.2,29.0,1.0,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6496237,-46.66098969999999,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 8:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: 6:00 AM – 3:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJgRnH2ZlazpQR8aaRUEt9_Xk,Grupo do Pastel,"Av. Santa Catarina, 1711 - Vila Mascote, São Paulo - SP, 04738-300, Brazil",,,2.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6496239,-46.6610024,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 3:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJVUpyy-lbzpQRxQrOOIi66Zg,Amantes Burguer,"Av. Santa Catarina - Vila Santa Catarina, São Paulo - SP, 04378-300, Brazil",+55 11 91347-9854,https://www.instagram.com/amantes_burguer/,5.0,15.0,,"establishment, food, point_of_interest, restaurant",-23.6497896,-46.6610363,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 6:00 PM – 12:00 AM; Saturday: 5:00 PM – 12:00 AM; Sunday: 5:00 PM – 12:00 AM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJgzSm25lazpQRX_gsiWq7J9U,Espetinhos Lia,"Localizado no estacionamento mercado Assai - Av. Santa Catarina, 1672 - Vila Santa Catarina, São Paulo - SP, 04378-300, Brazil",+55 11 96966-1980,,3.9,73.0,,"establishment, food, point_of_interest, restaurant",-23.6496252,-46.6615099,Monday: 12:00 – 8:00 PM; Tuesday: 12:00 – 8:00 PM; Wednesday: 12:00 – 8:00 PM; Thursday: 12:00 – 8:00 PM; Friday: 12:00 – 8:00 PM; Saturday: 12:00 – 8:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJFUaGI1NbzpQRCZOB-HuRQOc,Pizzaria Vitoriana,"Zap (13 - Av. João Barreto de Menezes, 99633-7490 - Vila Santa Catarina, São Paulo - SP, 04370-003, Brazil",+55 11 5565-5473,,5.0,2.0,,"establishment, food, point_of_interest, restaurant",-23.6490227,-46.6603054,Monday: Closed; Tuesday: 6:00 – 11:30 PM; Wednesday: 6:00 – 11:30 PM; Thursday: 6:00 – 11:30 PM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJbw1j3ZlazpQR_HRxsicoIY4,Bar Lanches Alba,"Av. Santa Catarina, 1621 - Jabaquara, São Paulo - SP, 04378-300, Brazil",+55 79 99994-4314,,4.0,69.0,2.0,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6490831,-46.661559,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Closed; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ16itm5ZbzpQRwlVy8kUHUSc,Quintal da Vila,"R. Rishin Matsuda, 712 - Vila Santa Catarina, São Paulo - SP, 04371-000, Brazil",+55 11 5678-6674,,4.9,27.0,,"establishment, food, point_of_interest, restaurant",-23.6500502,-46.659954,"Monday: 11:00 AM – 4:00 PM; Tuesday: 11:00 AM – 4:00 PM; Wednesday: 11:00 AM – 4:00 PM, 6:00 – 11:00 PM; Thursday: 11:00 AM – 4:00 PM, 6:00 – 11:00 PM; Friday: 11:00 AM – 4:00 PM, 6:00 – 11:30 PM; Saturday: 11:00 AM – 4:00 PM, 6:00 – 11:30 PM; Sunday: 11:00 AM – 4:00 PM, 6:00 – 11:00 PM",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJa6XwSlBbzpQR5Y8Ki_1ZGRc,Galeteria E Assados Bom Sabor,"Av. João Barreto de Menezes, 625 - Vila Santa Catarina, São Paulo - SP, 04370-003, Brazil",+55 11 95348-5493,,4.7,14.0,,"establishment, food, point_of_interest, restaurant",-23.6489689,-46.6601035,Monday: Closed; Tuesday: 9:00 AM – 5:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: 8:00 AM – 5:00 PM; Sunday: 7:30 AM – 4:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJG9G0Z85bzpQRTwinDTk4dh4,Galeteria Grill,"R. Gustavo da Silveira, n•268 - Vila Santa Catarina, São Paulo - SP, 04376-004, Brazil",+55 11 98786-1863,https://www.instagram.com/galeteriagrill/,3.8,13.0,,"establishment, food, point_of_interest, restaurant",-23.648763,-46.6612749,Monday: 10:30 AM – 5:00 PM; Tuesday: 10:30 AM – 5:00 PM; Wednesday: 10:30 AM – 5:00 PM; Thursday: 10:30 AM – 5:00 PM; Friday: 10:30 AM – 5:00 PM; Saturday: 10:30 AM – 5:00 PM; Sunday: 10:30 AM – 3:30 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJKfURoJdazpQRiXiiTAoqqsk,Rotisseria Pães,"Vila Santa Catarina, São Paulo - State of São Paulo, 04376-004, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6498814,-46.6596152,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJEzBAXZdazpQRIw2rTHzD4OM,Restaurante Dengoso,"R. Gustavo da Silveira, 268 - Vila Santa Catarina, São Paulo - SP, 04376-004, Brazil",,,4.2,80.0,,"establishment, food, point_of_interest, restaurant",-23.6483878,-46.6609981,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: 8:00 AM – 4:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJgX7EKiRbzpQRv42gXvYODdU,Fashion Grill,"R. Rishin Matsuda, 763 - Vila Santa Catarina, São Paulo - SP, 04378-200, Brazil",+55 11 93384-7569,https://www.instagram.com/fashiongrill_br?igsh=YmlpZmpxeTZscHU2,5.0,7.0,,"establishment, food, point_of_interest, restaurant",-23.6506171,-46.65998099999999,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 8:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJdSy-yW5bzpQRsw-pDk6qgvM,Kazoko,"R. Alba, 1408 - Parque Jabaquara, São Paulo - SP, 04370-105, Brazil",,,3.0,2.0,,"establishment, food, point_of_interest, restaurant",-23.6476067,-46.6607743,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ3WYXTZdazpQRrVDlyA38agM,Recanto Da Maria,"Rua Tenente Américo Moretti, 215 - Vila Santa Catarina, São Paulo - SP, 04372-060, Brazil",+55 56783895,,4.2,5.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6476961,-46.66013479999999,,,CLOSED_TEMPORARILY,Itaú CEIC (Jabaquara)
ChIJZ8izJ5pazpQRgtQ9XZbs37c,Restaurante Fabio's,"R. Dr. Djalma Pinheiro Franco, 36 - Vila Santa Catarina, São Paulo - SP, 04368-006, Brazil",,,4.1,17.0,,"establishment, food, point_of_interest, restaurant",-23.6483328,-46.6626205,Monday: 11:00 AM – 3:00 PM; Tuesday: 11:00 AM – 3:00 PM; Wednesday: 11:00 AM – 3:00 PM; Thursday: 11:00 AM – 3:00 PM; Friday: 11:00 AM – 3:00 PM; Saturday: 11:00 AM – 3:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJhe2Q_TRRzpQRi2mPfP3-Nfs,Salim's Express,"R. Dr. Djalma Pinheiro Franco, 76 - Vila Santa Catarina, São Paulo - SP, 04368-006, Brazil",+55 11 93340-3939,http://www.salims.com.br/,4.9,161.0,,"establishment, food, point_of_interest, restaurant",-23.6486605,-46.6629146,Monday: 9:00 AM – 6:30 PM; Tuesday: 9:00 AM – 6:30 PM; Wednesday: 9:00 AM – 6:30 PM; Thursday: 9:00 AM – 6:30 PM; Friday: 9:00 AM – 6:30 PM; Saturday: 9:00 AM – 3:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJn_x6J5pazpQRTjNGn1D1QD0,Xodó Da Bahia II,"R. Dr. Djalma Pinheiro Franco, 20 - Vila Santa Catarina, São Paulo - SP, 04378-300, Brazil",+55 11 5563-1960,,4.3,30.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6481598,-46.6625634,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJa5lGnMdbzpQRwl1mIo7Lmz0,Silvestre Lanchonete e Hambugueria,"R. Rishin Matsuda, 508 - Vila Santa Catarina, São Paulo - SP, 04371-000, Brazil",+55 11 97746-8366,,4.6,19.0,,"establishment, food, point_of_interest, restaurant",-23.648537,-46.6587291,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 9:00 AM – 11:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJpdwlHk5bzpQRIN-pEmGCNHk,Oggi Vila Santa Catarina,"Avenida - R. Dr. Djalma Pinheiro Franco, 104 - Vila Santa Catarina, São Paulo - SP, 04368-006, Brazil",+55 11 2640-5640,https://www.oggisorvetes.com.br/,4.5,269.0,1.0,"establishment, food, point_of_interest, restaurant",-23.6488598,-46.6630809,Monday: 10:30 AM – 7:00 PM; Tuesday: 10:30 AM – 7:00 PM; Wednesday: 10:30 AM – 7:00 PM; Thursday: 10:30 AM – 7:00 PM; Friday: 10:30 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 4:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ8bVWQMdbzpQRKOLsWmqJFe8,"Recanto do Sabor - Cafeteria, Lanchonete e Refeiçoes.","Av. Santa Catarina, 1929 - 55 - Vila Santa Catarina, São Paulo - SP, 04377-035, Brazil",+55 11 97203-6391,,5.0,1.0,,"cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",-23.65124,-46.6591432,Monday: 9:30 AM – 8:00 PM; Tuesday: 9:30 AM – 8:00 PM; Wednesday: 9:30 AM – 8:00 PM; Thursday: 9:30 AM – 8:00 PM; Friday: 9:30 AM – 8:00 PM; Saturday: 9:30 AM – 8:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJAzY-6nJRzpQRp_brsjs0x0Y,Cult 243 Diversidade Gastronômica,"Av. Santa Catarina, 1929 - Vila Mascote, São Paulo - SP, 04378-400, Brazil",+55 11 2639-3449,https://hjrvieira.wixsite.com/cult243,5.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6512887,-46.6591318,Monday: 12:00 – 8:00 PM; Tuesday: 12:00 – 8:00 PM; Wednesday: 12:00 – 8:00 PM; Thursday: 12:00 – 8:00 PM; Friday: 12:00 – 8:00 PM; Saturday: 12:00 – 8:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJh0tbd5lazpQRpXOM_A8WBbo,Lanchonete Duas Irmãs,"Whatsapp:(13) 99132 - 7848___Al - R. de Itacuruçá, 18 - Vila Santa Catarina, São Paulo - SP, 04367-030, Brazil",,,5.0,1.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6494124,-46.66356529999999,Monday: 6:00 AM – 5:00 PM; Tuesday: 6:00 AM – 5:00 PM; Wednesday: 6:00 AM – 5:00 PM; Thursday: 6:00 AM – 5:00 PM; Friday: 6:00 AM – 5:00 PM; Saturday: 6:00 AM – 3:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJV0k9SZpazpQR-400kE7LjJ8,Bia's Bar,"Av. Santa Catarina, 1438 - Vila Santa Catarina, São Paulo - SP, 04347-080, Brazil",+55 11 5563-4827,,4.5,274.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6476044,-46.6626124,Monday: 11:00 AM – 4:00 PM; Tuesday: 11:00 AM – 4:00 PM; Wednesday: 11:00 AM – 4:00 PM; Thursday: 11:00 AM – 4:00 PM; Friday: 11:00 AM – 4:00 PM; Saturday: 11:00 AM – 4:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJT1UlQFVbzpQRYNVlyhynAzo,Pizzaria Canoa Vila Santa Catarina,"R. Gustavo da Silveira, 651 - Vila Santa Catarina, São Paulo - SP, 04376-002, Brazil",+55 11 5562-0705,,4.6,103.0,,"establishment, food, point_of_interest, restaurant",-23.6508899,-46.6582946,Monday: 6:00 – 11:30 PM; Tuesday: 6:00 – 11:30 PM; Wednesday: 6:00 – 11:30 PM; Thursday: 6:00 – 11:30 PM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJneZlGABbzpQRaxtQ31Qrc2Q,Sei la,"Tv. Anidrita, 35 - Vila Paulista, São Paulo - SP, 04372-090, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6468472,-46.66134950000001,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJi6gkujlRzpQRkkJyualZz_Q,Pizzaria,"Av. Antônio de Salles Penteado, 11)96013-5950 - Jardim Taboao, São Paulo - SP, 05742-070, Brazil",+55 11 96013-5950,,5.0,2.0,,"establishment, food, point_of_interest, restaurant",-23.6508037,-46.6578917,Monday: Closed; Tuesday: 8:00 PM – 6:00 AM; Wednesday: 8:00 PM – 6:00 AM; Thursday: 8:00 PM – 6:00 AM; Friday: 6:00 PM – 12:00 AM; Saturday: 8:00 PM – 6:00 AM; Sunday: 8:00 PM – 6:00 AM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJhaVSepJazpQRfxW-8YGTRys,Gosto Natural,"Atendimento online via whatsapp (11 - R. Jurupari, 867 - 97031-1801R - Jabaquara, São Paulo - SP, 04348-070, Brazil",+55 11 5031-0128,http://www.gostonatural.com.br/,4.6,94.0,,"establishment, food, meal_delivery, point_of_interest, restaurant",-23.6412588,-46.6541463,Monday: Closed; Tuesday: 6:00 – 11:00 PM; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 6:00 – 11:30 PM; Saturday: 6:00 – 11:30 PM; Sunday: Closed,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJy1-EM4xazpQRAZnPb3eZN4Q,Carciofi Alimentos,"R. Padre Abreu e Lima, 388 - Parque Jabaquara, São Paulo - SP, 04358-130, Brazil",+55 11 2638-2632,http://www.carciofi.com.br/,4.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6385937,-46.6551734,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJoQ43R4xazpQRTKjUQ4g6V_8,Dom Giolo Pizzas,"Rua Dr. Mário Mourão, 10 - Parque Jabaquara, São Paulo - SP, 04357-000, Brazil",+55 11 98737-1005,,4.7,145.0,,"establishment, food, meal_delivery, point_of_interest, restaurant",-23.6377249,-46.6546654,Monday: Closed; Tuesday: 6:00 PM – 12:00 AM; Wednesday: 6:00 PM – 12:00 AM; Thursday: 6:00 PM – 12:00 AM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ5YTA6Y5azpQRYJuFU658yFk,Sulina,"Av. Pedro Bueno, 1549 - Jabaquara, São Paulo - SP, 04342-011, Brazil",+55 11 5031-1775,,4.4,1844.0,2.0,"bar, establishment, food, meal_delivery, point_of_interest, restaurant",-23.6386735,-46.6576752,"Monday: 11:30 AM – 3:00 PM; Tuesday: 11:30 AM – 3:00 PM, 6:00 – 11:00 PM; Wednesday: 11:30 AM – 3:00 PM, 6:00 – 11:00 PM; Thursday: 11:30 AM – 3:00 PM, 6:00 – 11:00 PM; Friday: 11:30 AM – 3:00 PM, 6:00 – 11:00 PM; Saturday: 12:00 – 4:00 PM, 6:00 – 11:00 PM; Sunday: 12:00 – 4:00 PM, 6:00 – 10:00 PM",True,OPERATIONAL,Itaú CEIC (Jabaquara)
